Provider Id,Provider Name,Provider City,Provider State,County,povertyrate,Weighted Poverty Rate(r=50),WtedCharge,Latitude,Longitude
450653,SCENIC MOUNTAIN MEDICAL CENTER,BIG SPRING,TX,howard,23.3,16.78685745886857,1.198304455,32.236613,-101.49123
450654,STARR COUNTY MEMORIAL HOSPITAL,RIO GRANDE CITY,TX,starr,39.3,34.14370266238562,0.379494414,26.383419,-98.85823
450656,NACOGDOCHES MEDICAL CENTER,NACOGDOCHES,TX,nacogdoches,24.2,20.614963167679775,1.409388395,31.652897,-94.65556
450658,EAST TEXAS MEDICAL CENTER - FAIRFIELD,FAIRFIELD,TX,freestone,15.5,19.0307413416493,1.057111609,31.724602,-96.169635
450659,PARK PLAZA HOSPITAL,HOUSTON,TX,harris,19.4,14.556469000112193,2.043893186,29.72272,-95.387543
450661,ODESSA REGIONAL HOSPITAL,ODESSA,TX,ector,15.8,14.144012463646588,1.352121016,31.851916,-102.363971
450662,VALLEY REGIONAL MEDICAL CENTER,BROWNSVILLE,TX,cameron,33.7,34.83088235444995,1.92350804,25.978033,-97.514726
450668,SIERRA MEDICAL CENTER,EL PASO,TX,el paso,24.6,24.6,1.874374797,31.77772,-106.480769
450669,MEDICAL CENTER OF LEWISVILLE,LEWISVILLE,TX,denton,9.4,12.92328781060497,1.377735795,33.045428,-97.004729
450670,TOMBALL REGIONAL MEDICAL CENTER,TOMBALL,TX,harris,19.4,17.34122984243144,1.027360706,30.087405,-95.623616
450672,PLAZA MEDICAL CENTER OF FORT WORTH,FORT WORTH,TX,tarrant,16.8,13.543909207960008,1.608979828,32.735941,-97.34522
450675,MEDICAL CENTER OF ARLINGTON,ARLINGTON,TX,tarrant,16.8,12.552538528067394,1.847260001,32.693114,-97.113055
450677,HUGULEY HEALTH SYSTEM,FORT WORTH,TX,tarrant,16.8,13.720728252635578,1.174478296,32.586654,-97.316891
450678,DOCTORS HOSPITAL,DALLAS,TX,dallas,20,12.77472309917836,1.399218675,32.834617,-96.7055
450683,RENAISSANCE HOSPITAL TERRELL,TERRELL,TX,kaufman,12.4,14.51510282796814,0.762792535,32.711777,-96.280067
450684,MEMORIAL HERMANN NORTHEAST,HUMBLE,TX,harris,19.4,15.802331537393268,0.875869089,29.995648,-95.276079
450686,UNIVERSITY MEDICAL CENTER,LUBBOCK,TX,lubbock,20.4,23.008248842271076,0.960362867,33.589344,-101.890987
450688,DALLAS REGIONAL MEDICAL CENTER,MESQUITE,TX,dallas,20,14.116787408703608,1.358639542,32.778488,-96.600588
450690,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT TYLER,TYLER,TX,smith,17.1,17.92176467627029,1.206291636,32.425736,-95.213445
450694,EL CAMPO MEMORIAL HOSPITAL,EL CAMPO,TX,wharton,18.5,14.90412524439898,0.464786172,29.219033,-96.290821
450697,SOUTHWEST GENERAL HOSPITAL,SAN ANTONIO,TX,bexar,17.9,16.776248183155978,1.168089769,29.353342,-98.545279
450698,LAMB HEALTHCARE CENTER,LITTLEFIELD,TX,lamb,24.5,20.60858485886951,0.386519811,33.912601,-102.345451
450702,LONGVIEW REGIONAL MEDICAL CENTER,LONGVIEW,TX,gregg,17.7,18.132131468041294,1.336706521,32.533119,-94.730216
450709,CHRISTUS ST JOHN HOSPITAL,NASSAU BAY,TX,harris,19.4,14.081709361667249,0.903282766,29.549625,-95.086508
450711,RIO GRANDE REGIONAL HOSPITAL,MCALLEN,TX,hidalgo,37.3,37.31219127136929,1.6189317,26.186417,-98.220757
450713,ST DAVID'S SOUTH AUSTIN MEDICAL CENTER,AUSTIN,TX,travis,18.1,13.77522201688082,1.256550195,30.22637,-97.774343
450716,CYPRESS FAIRBANKS MEDICAL CENTER,HOUSTON,TX,harris,19.4,16.151690064171493,1.768806596,29.9275,-95.589644
450718,ROUND ROCK MEDICAL CENTER,ROUND ROCK,TX,williamson,7.4,15.2029052953769,1.283307124,30.51113,-97.713638
450723,METHODIST CHARLTON MEDICAL CENTER,DALLAS,TX,dallas,20,13.75427274661915,0.950010919,32.645398,-96.876497
450730,BAYLOR MEDICAL CENTER AT CARROLLTON,CARROLLTON,TX,denton,9.4,13.18043431283911,0.961771495,33.028444,-96.885959
450742,LAKE POINTE MEDICAL CENTER,ROWLETT,TX,rockwall,6,14.06102560241935,1.28131005,32.918107,-96.50871
450743,TEXAS HEALTH PRESBYTERIAN HOSPITAL DENTON,DENTON,TX,denton,9.4,14.019280050925994,1.156126668,33.217666,-97.166498
450746,KNOX COUNTY HOSPITAL,KNOX CITY,TX,knox,23.1,19.227038400098657,0.201146253,33.414105,-99.811364
450747,PALESTINE REGIONAL MEDICAL CENTER,PALESTINE,TX,anderson,23.3,19.45197514683455,0.79900418,31.732509,-95.627199
450749,EAST TEXAS MEDICAL CENTER TRINITY,TRINITY,TX,trinity,21.2,20.657581122616158,1.331453223,30.956879,-95.380952
450754,HAMILTON GENERAL HOSPITAL,HAMILTON,TX,hamilton,16.9,17.89266847329427,0.401694502,31.703882,-98.113444
450755,COVENANT HOSPITAL LEVELLAND,LEVELLAND,TX,hockley,17.5,20.30770009415864,0.587637049,33.572795,-102.368845
450766,UT SOUTHWESTERN UNIVERSITY HOSPITAL-ZALE LIPSHY,DALLAS,TX,dallas,20,12.830421977826513,0.825731456,32.810689,-96.836645
450770,CENTRAL TEXAS HOSPITAL,CAMERON,TX,milam,20,19.58992095633988,0.35126559,30.857292,-96.977049
450771,TEXAS HEALTH PRESBYTERIAN HOSPITAL PLANO,PLANO,TX,collin,8.2,13.165996653725836,1.02755101,33.044005,-96.8379
450774,TOPS SURGICAL SPECIALTY HOSPITAL,HOUSTON,TX,harris,19.4,17.27802139760199,0.540574636,30.0186,-95.443425
450775,KINGWOOD MEDICAL CENTER,KINGWOOD,TX,harris,19.4,17.07314576915129,1.757245125,30.050311,-95.254699
450779,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHWEST F,FORT WORTH,TX,tarrant,16.8,13.526072552275402,1.052618169,32.65797,-97.420958
450780,METHODIST AMBULATORY SURGERY HOSPITAL NW,SAN ANTONIO,TX,bexar,17.9,14.065303470860922,0.96320436,29.527113,-98.595216
450788,"CORPUS CHRISTI MEDICAL CENTER,THE",CORPUS CHRISTI,TX,nueces,20,21.876203699422504,1.447780015,27.692967,-97.344864
450795,ST ANTHONY'S HOSPITAL,HOUSTON,TX,harris,19.4,15.36286296566224,0.956194662,29.871607,-95.34197
450796,NORTHWEST TEXAS SURGERY CENTER,AMARILLO,TX,randall,9.9,15.80354192897075,0.850806225,35.174006,-101.936608
450801,CHRISTUS ST MICHAEL HEALTH SYSTEM,TEXARKANA,TX,bowie,19.1,21.183162776097603,0.948387275,33.462209,-94.075437
450803,DOCTORS HOSPITAL TIDWELL,HOUSTON,TX,harris,19.4,15.348200290107695,0.929402018,29.847377,-95.408065
450804,TEXAS ORTHOPEDIC HOSPITAL,HOUSTON,TX,harris,19.4,14.544354050893574,0.984610525,29.70039,-95.408926
450808,NORTHWEST HILLS SURGICAL HOSPITAL,AUSTIN,TX,travis,18.1,13.748173637130957,0.493604213,30.350468,-97.751926
450809,NORTH AUSTIN MEDICAL CENTER,AUSTIN,TX,travis,18.1,14.59280633389991,1.219290045,30.41132,-97.706098
450813,COMMUNITY GENERAL HOSPITAL,DILLEY,TX,frio,34.6,26.59120358047757,0.179339066,28.670704,-99.172759
450820,METHODIST SUGAR LAND HOSPITAL,SUGAR LAND,TX,fort bend,8.9,14.941113073704102,1.256578659,29.589075,-95.631121
450822,LAS COLINAS MEDICAL CENTER,IRVING,TX,dallas,20,12.414117744173994,1.869828109,32.901877,-96.956998
450824,HEART HOSPITAL OF AUSTIN,AUSTIN,TX,travis,18.1,13.760782809352555,0.967001995,30.305846,-97.741157
450825,CORNERSTONE REGIONAL HOSPITAL,EDINBURG,TX,hidalgo,37.3,37.33560436630735,0.773540846,26.263449,-98.198805
450827,KELL WEST REGIONAL HOSPITAL,WICHITA FALLS,TX,wichita,16.2,17.041883711884857,0.618054335,33.87235,-98.579055
450828,CHRISTUS SPOHN HOSPITAL ALICE,ALICE,TX,jim wells,25,22.638864752611493,1.353196008,27.764768,-98.041818
450832,CHRISTUS ST CATHERINE HOSPITAL,KATY,TX,harris,19.4,15.062098943836759,0.928990512,29.777056,-95.716743
450833,ENNIS REGIONAL MEDICAL CENTER,ENNIS,TX,ellis,12.6,15.216161347482808,0.940611555,32.306819,-96.6413
450834,"PHYSICIANS CENTRE,THE",BRYAN,TX,brazos,29,20.22636586659254,0.660326071,30.650285,-96.29757
450839,SHELBY REGIONAL MEDICAL CENTER,CENTER,TX,shelby,21,20.224813004700973,0.730181164,31.799459,-94.190979
450840,TEXAS HEALTH PRESBYTERIAN HOSPITAL ALLEN,ALLEN,TX,collin,8.2,13.796194202360992,0.993876296,33.11904,-96.669293
450841,BROWNSVILLE SURGICAL HOSPITAL,BROWNSVILLE,TX,cameron,33.7,34.81259633607897,1.273205844,25.984153,-97.487071
450844,METHODIST WILLOWBROOK HOSPITAL,HOUSTON,TX,harris,19.4,17.597700494580295,1.420744194,29.966803,-95.550674
450845,EL PASO SPECIALTY HOSPITAL,EL PASO,TX,el paso,24.6,24.6,0.943593724,31.780328,-106.47751
450847,MEMORIAL HERMANN KATY HOSPITAL,KATY,TX,harris,19.4,15.410968810402403,0.818219355,29.787434,-95.786334
450848,MEMORIAL HERMANN SUGAR LAND HOSPITAL,SUGAR LAND,TX,fort bend,8.9,15.163621304768768,0.725798874,29.564877,-95.689923
450851,BAYLOR HEART AND VASCULAR HOSPITAL,DALLAS,TX,dallas,20,12.812990805324718,0.624540349,32.788041,-96.780905
450853,BAYLOR MEDICAL CENTER AT FRISCO,FRISCO,TX,collin,8.2,13.287088276974549,1.266704782,33.1052,-96.837536
450855,HARLINGEN MEDICAL CENTER,HARLINGEN,TX,cameron,33.7,32.50736033298157,0.899101177,26.157648,-97.675086
450856,SOUTH TEXAS SPINE AND SURGICAL HOSPITAL,SAN ANTONIO,TX,bexar,17.9,13.180851982130028,0.96636477,29.613305,-98.477571
450860,SUGAR LAND SURGICAL HOSPITAL LLP,SUGAR LAND,TX,fort bend,8.9,14.944983463236719,0.839618612,29.605132,-95.636144
450862,ST LUKE'S THE WOODLANDS HOSPITAL,THE WOODLANDS,TX,montgomery,13.7,18.26666287898719,1.150521387,30.205792,-95.458302
450864,TEXAS SPINE AND JOINT HOSPITAL,TYLER,TX,smith,17.1,18.398324821199104,0.785946626,32.329286,-95.298606
450865,SETON SOUTHWEST HOSPITAL,AUSTIN,TX,travis,18.1,13.743950485454274,1.112105654,30.226847,-97.891506
450867,SETON  NORTHWEST HOSPITAL,AUSTIN,TX,travis,18.1,14.594699075757523,1.397324292,30.405378,-97.743808
450869,DOCTORS HOSPITAL AT RENAISSANCE,EDINBURG,TX,hidalgo,37.3,37.33391397934393,0.943413421,26.252661,-98.205338
450871,AUSTIN SURGICAL HOSPITAL,AUSTIN,TX,travis,18.1,13.76226473411323,1.153182949,30.270924,-97.795884
450872,USMD HOSPITAL AT ARLINGTON L P,ARLINGTON,TX,tarrant,16.8,12.945232476030625,1.103379316,32.680186,-97.117532
450874,IRVING COPPELL SURGICAL HOSPITAL LLP,IRVING,TX,dallas,20,12.407365796777478,0.668525687,32.912326,-96.951522
450875,QUAIL CREEK SURGICAL HOSPITAL,AMARILLO,TX,potter,22.8,15.543964064381106,0.588418617,35.210506,-101.912762
450876,LUBBOCK HEART HOSPITAL LP,LUBBOCK,TX,lubbock,20.4,23.31277865532413,0.769124019,33.603001,-101.916018
450877,"EAST EL PASO PHYSICIANS MEDICAL CENTER, LLC",EL PASO,TX,el paso,24.6,25.592301500713134,1.108473791,31.734912,-106.300433
450878,TEXSAN HEART HOSPITAL,SAN ANTONIO,TX,bexar,17.9,14.081810987928774,1.026706499,29.48982,-98.54754
450880,BAYLOR SURGICAL HOSPITAL AT FORT WORTH,FORT WORTH,TX,tarrant,16.8,13.542958883205573,1.014967163,32.736913,-97.348991
450883,BAYLOR MEDICAL CENTER AT TROPHY CLUB,TROPHY CLUB,TX,tarrant,16.8,12.351924261950371,0.803151402,32.988482,-97.174848
450884,EAST TEXAS MEDICAL CENTER - GILMER,GILMER,TX,upshur,15.9,18.218915789688708,1.127313514,32.73428,-94.94381
450885,CENTENNIAL MEDICAL CENTER,FRISCO,TX,collin,8.2,13.81250354138452,1.443220708,33.11385,-96.770672
450888,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHLAKE,SOUTHLAKE,TX,tarrant,16.8,12.182724564236834,0.907441949,32.9397,-97.128012
450890,BAYLOR REGIONAL MEDICAL CENTER AT PLANO,PLANO,TX,collin,8.2,13.158400987425214,0.959148826,33.013509,-96.790675
450891,TEXAS HEALTH CENTER FOR DIAGNOSTICS & SURGERY PLAN,PLANO,TX,collin,8.2,13.164661697238405,0.87971254,33.044147,-96.831941
450893,NORTH TEXAS HOSPITAL,DENTON,TX,denton,9.4,13.182875196111548,1.097110783,33.176873,-97.087115
450894,PINE CREEK MEDICAL CENTER LLP,DALLAS,TX,dallas,20,12.823212150078126,1.250826043,32.840946,-96.868323
460001,UTAH VALLEY REGIONAL MEDICAL CENTER,PROVO,UT,utah,14.3,12.867019135650292,0.656627602,40.247957,-111.665771
460003,SALT LAKE REGIONAL MEDICAL CENTER,SALT LAKE CITY,UT,salt lake,14.5,10.634029044659236,0.763455621,40.767776,-111.861129
460004,MCKAY DEE HOSPITAL CENTER,OGDEN,UT,weber,13.2,11.515496051810457,0.610510949,41.182467,-111.949133
460005,OGDEN REGIONAL MEDICAL CENTER,OGDEN,UT,weber,13.2,11.507452718485228,0.773946213,41.164328,-111.969008
460006,LDS HOSPITAL,SALT LAKE CITY,UT,salt lake,14.5,10.630525083477389,0.669359893,40.778494,-111.878991
460007,VALLEY VIEW MEDICAL CENTER,CEDAR CITY,UT,iron,21.1,15.454563196713934,1.059133268,37.699806,-113.066476
460009,UNIVERSITY HEALTH CARE/UNIV HOSPITALS AND  CLINICS,SALT LAKE CITY,UT,salt lake,14.5,10.623760775479816,0.685514466,40.771624,-111.837065
460010,INTERMOUNTAIN MEDICAL CENTER,MURRAY,UT,salt lake,14.5,10.724962084215898,0.711489601,40.65926,-111.892176
460011,CASTLEVIEW HOSPITAL,PRICE,UT,carbon,14.8,14.315786734674267,0.628715209,39.605321,-110.832993
460013,MOUNTAIN VIEW HOSPITAL,PAYSON,UT,utah,14.3,12.864459517861029,0.732807321,40.044069,-111.714401
460014,MOUNTAIN WEST MEDICAL CENTER,TOOELE,UT,tooele,9.6,9.882332659899685,0.744896685,40.566532,-112.297006
460015,LOGAN REGIONAL HOSPITAL,LOGAN,UT,cache,16.7,12.568028509616676,0.540261128,41.753301,-111.821249
460017,BRIGHAM CITY COMMUNITY HOSPITAL,BRIGHAM CITY,UT,box elder,10.1,11.306986361372086,0.856994697,41.491097,-112.025616
460019,UINTAH BASIN MEDICAL CENTER,ROOSEVELT,UT,duchesne,12,10.704792008308033,0.419809211,40.303767,-109.995773
460021,DIXIE REGIONAL MEDICAL CENTER,ST GEORGE,UT,washington,15.7,15.7,0.538183212,37.09756,-113.553525
460023,AMERICAN FORK HOSPITAL,AMERICAN FORK,UT,utah,14.3,10.63500533202458,0.62158056,40.380424,-111.767184
460026,SEVIER VALLEY MEDICAL CENTER,RICHFIELD,UT,sevier,15.2,18.00066617440718,0.527088405,38.781512,-112.084658
460030,ASHLEY VALLEY MEDICAL CENTER,VERNAL,UT,uintah,11.7,9.934986610495935,0.703064722,40.457935,-109.531705
460035,BEAVER VALLEY HOSPITAL,BEAVER,UT,beaver,10.8,17.60312767022574,0.464736765,38.290107,-112.643146
460041,DAVIS HOSPITAL AND MEDICAL CENTER,LAYTON,UT,davis,8.3,11.325401077879636,0.652936323,41.090951,-111.995726
460042,LAKEVIEW HOSPITAL,BOUNTIFUL,UT,davis,8.3,9.978999663898628,0.836078381,40.885915,-111.869012
460044,ALTA VIEW HOSPITAL,SANDY,UT,salt lake,14.5,10.465384499758704,0.550506214,40.576997,-111.854052
460047,ST MARKS HOSPITAL,SALT LAKE CITY,UT,salt lake,14.5,10.69528253085591,0.782914173,40.686112,-111.856901
460049,THE ORTHOPEDIC SPECIALTY HOSPITAL,MURRAY,UT,salt lake,14.5,10.731802066937131,0.47289389,40.640974,-111.883026
460051,JORDAN VALLEY MEDICAL CENTER,WEST JORDAN,UT,salt lake,14.5,11.321972955983792,0.749061089,40.590079,-111.974554
460052,TIMPANOGOS REGIONAL HOSPITAL,OREM,UT,utah,14.3,11.811807266521235,0.793496174,40.312053,-111.713875
460054,CACHE VALLEY SPECIALITY HOSPITAL,NORTH LOGAN,UT,cache,16.7,13.609150348755565,0.541867618,41.775765,-111.821316
460057,PARK CITY MEDICAL CENTER,PARK CITY,UT,summit,7.7,10.332926341164434,0.676415945,40.688239,-111.469104
460058,RIVERTON HOSPITAL,RIVERTON,UT,salt lake,14.5,11.078906493807798,0.488054087,40.522223,-111.979898
470001,CENTRAL VERMONT MEDICAL CENTER,BARRE,VT,washington,8.7,12.295234367507149,0.586947228,44.196997,-72.501939
470003,FLETCHER ALLEN HOSPITAL OF VERMONT,BURLINGTON,VT,chittenden,10.5,11.949092624375655,0.608488546,44.479666,-73.194096
470005,RUTLAND REGIONAL MEDICAL CENTER,RUTLAND,VT,rutland,12.9,11.865582321603666,0.617210433,43.59825,-72.955115
470011,BRATTLEBORO MEMORIAL HOSPITAL,BRATTLEBORO,VT,windham,10.8,12.00894604818647,0.605316168,42.843333,-72.565589
470012,SOUTHWESTERN VERMONT MEDICAL CENTER,BENNINGTON,VT,bennington,14.5,12.210756217277375,0.540055597,42.87397,-73.207393
470024,NORTHWESTERN MEDICAL CENTER INC,SAINT ALBANS,VT,franklin,11.5,12.463631344649107,0.453749578,44.807652,-73.072328
490001,NORTON COMMUNITY HOSPITAL,NORTON,VA,wise,22.8,23.832679834144606,0.863352025,36.931944,-82.643764
490002,RUSSELL COUNTY MEDICAL CENTER,LEBANON,VA,russell,23.5,21.895375990350537,0.825425849,36.898974,-82.078506
490004,ROCKINGHAM MEMORIAL HOSPITAL,HARRISONBURG,VA,rockingham,9.6,14.1079088622028,0.499617596,38.405097,-78.855426
490005,WINCHESTER MEDICAL CENTER INC,WINCHESTER,VA,frederick,8.9,12.393985952917914,0.489582599,39.197513,-78.191747
490007,SENTARA NORFOLK GENERAL HOSPITAL,NORFOLK,VA,norfolk,20.3,13.856282330873789,0.88951356,36.862103,-76.303582
490009,UNIVERSITY OF VIRGINIA MEDICAL CENTER,CHARLOTTESVILLE,VA,albemarle,9.7,13.65081077032878,1.056465737,38.028021,-78.510626
490011,BON SECOURS - DEPAUL MEDICAL CENTER,NORFOLK,VA,norfolk,20.3,13.849163194324781,0.711650448,36.899332,-76.281565
490012,LEE REGIONAL MEDICAL CENTER,PENNINGTON GAP,VA,lee,27.6,25.99047465538165,0.523578535,36.749145,-83.049353
490013,HALIFAX REGIONAL HOSPITAL,HALIFAX,VA,halifax,19.3,18.978723860915082,0.557888304,36.712151,-78.912626
490017,BON SECOURS MARYVIEW MEDICAL CENTER,PORTSMOUTH,VA,norfolk,20.3,14.346601521421261,0.652611046,36.836675,-76.348033
490018,AUGUSTA HEALTH,FISHERSVILLE,VA,augusta,10,15.353185103885188,0.484620048,38.094321,-78.986013
490019,CULPEPER REGIONAL HOSPITAL,CULPEPER,VA,culpeper,11.7,10.681536701176212,0.723559562,38.455683,-78.013588
490020,JOHN RANDOLPH MEDICAL CENTER,HOPEWELL,VA,prince george,25,14.243833395716797,1.746372744,37.307067,-77.291499
490021,"CENTRA  HEALTH, INC",LYNCHBURG,VA,amherst,13.4,15.905389383939644,0.514438525,37.413683,-79.168704
490022,"MARY WASHINGTON HOSPITAL, INC",FREDERICKSBURG,VA,spotsylvania,7.6,9.6491308112015,1.02575615,38.310885,-77.483246
490023,"THE FAUQUIER HOSPITAL, INC",WARRENTON,VA,fauquier,6.3,9.648674464395015,0.738814876,38.712069,-77.808663
490024,CARILION ROANOKE MEMORIAL CENTER,ROANOKE,VA,roanoke,8,16.18538685452197,0.672817907,37.251257,-79.942215
490027,MOUNTAIN VIEW REGIONAL MEDICAL CENTER,NORTON,VA,wise,22.8,23.82964113031602,0.789448508,36.943153,-82.620923
490032,MEDICAL COLLEGE OF VIRGINIA HOSPITALS,RICHMOND,VA,henrico,10.8,13.135911009469561,1.165124545,37.540028,-77.429344
490033,WARREN MEMORIAL HOSPITAL,FRONT ROYAL,VA,warren,10.4,12.180544475730992,0.412537131,38.930957,-78.198923
490037,RIVERSIDE SHORE MEMORIAL HOSPITAL,NASSAWADOX,VA,northampton,22.7,14.693461464180976,0.613320002,37.47512,-75.86264
490038,SMYTH COUNTY COMMUNITY HOSPITAL,MARION,VA,smyth,19.4,21.11596907402871,0.757040197,36.849891,-81.490268
490040,INOVA ALEXANDRIA HOSPITAL,ALEXANDRIA,VA,fairfax,6.8,8.526515044559357,0.694737275,38.82245,-77.104998
490041,MARY IMMACULATE HOSPITAL,NEWPORT NEWS,VA,newport news,15.5,13.895530942306493,0.696331493,37.144305,-76.511585
490042,CARILION NEW RIVER VALLEY MEDICAL CENTER,CHRISTIANSBURG,VA,montgomery,22.5,17.649261392276244,0.669144717,37.088858,-80.505158
490043,INOVA LOUDOUN HOSPITAL,LEESBURG,VA,loudoun,4,9.537945019924425,0.672916049,39.074045,-77.477535
490044,SENTARA OBICI HOSPITAL,SUFFOLK,VA,suffolk,12.2,15.159523600493568,0.741246749,36.773191,-76.580647
490045,PRINCE WILLIAM HOSPITAL,MANASSAS,VA,prince william,25,9.033638279656088,0.570338815,38.767131,-77.486971
490046,SENTARA LEIGH HOSPITAL,NORFOLK,VA,norfolk,20.3,13.748653329648388,0.709130312,36.850764,-76.190213
490048,LEWISGALE MEDICAL CENTER,SALEM,VA,roanoke,8,16.225579182287902,0.994696415,37.26363,-80.03149
490050,VIRGINIA HOSPITAL CENTER - ARLINGTON,ARLINGTON,VA,arlington,7.4,8.621228471826717,0.594901976,38.88917,-77.127285
490052,RIVERSIDE REGIONAL MEDICAL CENTER,NEWPORT NEWS,VA,newport news,15.5,13.792622375216812,0.634036595,37.06346,-76.483338
490053,JOHNSTON MEMORIAL HOSPITAL,ABINGDON,VA,washington,12.8,21.174974561754,0.895734027,36.72262,-81.911795
490057,SENTARA VIRGINIA BEACH GENERAL HOSPITAL,VIRGINIA BEACH,VA,virginia beach,8.9,13.645266598371409,0.833475393,36.864836,-76.026489
490059,BON SECOURS - ST MARYS HOSPITAL OF RICHMOND,RICHMOND,VA,henrico,10.8,13.025982602767952,0.867127829,37.583842,-77.513254
490060,CLINCH VALLEY MEDICAL CENTER,RICHLANDS,VA,tazewell,17.6,21.63204556544434,0.857843561,37.094585,-81.819968
490063,INOVA FAIRFAX HOSPITAL,FALLS CHURCH,VA,fairfax,6.8,8.688439535471426,0.711133153,38.857894,-77.228419
490066,SENTARA WILLIAMSBURG REGIONAL MEDICAL CENTER,WILLIAMSBURG,VA,york,5.4,14.194177565209706,0.710024753,37.336667,-76.741053
490067,SOUTHSIDE REGIONAL MEDICAL CENTER,PETERSBURG,VA,prince george,25,14.874712587195694,1.690631646,37.18231,-77.359291
490069,BON SECOURS - MEMORIAL REGIONAL MEDICAL,MECHANICSVILLE,VA,hanover,6.1,12.99635865614132,0.904576908,37.628848,-77.388254
490075,DANVILLE REGIONAL MEDICAL CENTER,DANVILLE,VA,pittsylvania,14.7,17.859921254304066,0.735896967,36.578345,-79.404141
490077,MARTHA JEFFERSON HOSPITAL,CHARLOTTESVILLE,VA,albemarle,9.7,13.386062707123251,0.442229155,38.022606,-78.444462
490079,MEMORIAL HOSPITAL OF MARTINSVILLE & HENRY COUNTY,MARTINSVILLE,VA,henry,20.5,17.87407720226907,0.758872532,36.698538,-79.866469
490084,RIVERSIDE TAPPAHANNOCK HOSPITAL,TAPPAHANNOCK,VA,essex,14.9,12.135184149053043,0.670593565,37.900933,-76.878917
490088,BEDFORD MEMORIAL HOSPITAL,BEDFORD,VA,bedford,9.2,14.948325280720223,0.686812021,37.352389,-79.516271
490089,CARILION FRANKLIN MEMORIAL HOSPITAL,ROCKY MOUNT,VA,franklin,13.1,16.38323153719571,0.557183578,36.994076,-79.890319
490090,"SOUTHSIDE COMMUNITY HOSPITAL, INC",FARMVILLE,VA,prince edward,25,16.30577222380175,0.505222076,37.302166,-78.403994
490092,SOUTHAMPTON MEMORIAL HOSPITAL,FRANKLIN,VA,southampton,16,17.661548968967594,1.09634451,36.691766,-76.937344
490093,SENTARA CAREPLEX HOSPITAL,HAMPTON,VA,hampton,15.3,13.610465121175382,0.709943987,37.056942,-76.390449
490094,BON SECOURS - RICHMOND COMMUNITY HOSPITAL,RICHMOND,VA,henrico,10.8,13.32865142613997,0.778329738,37.540121,-77.406925
490097,SOUTHERN VIRGINIA REGIONAL MEDICAL CENTER,EMPORIA,VA,greensville,24.7,19.19083009058718,1.28389853,36.701546,-77.537764
490098,"COMMUNITY MEMORIAL HEALTHCENTER, INC",SOUTH HILL,VA,mecklenburg,19,21.047817540710305,0.703096691,36.733862,-78.131663
490101,INOVA FAIR OAKS HOSPITAL,FAIRFAX,VA,fairfax,6.8,9.152091495708547,0.612709548,38.8847,-77.379925
490107,RESTON HOSPITAL CENTER,RESTON,VA,fairfax,6.8,9.299651034265988,0.938141762,38.962315,-77.363975
490109,EASTERN STATE HOSPITAL,WILLIAMSBURG,VA,james city,7.4,14.195639893507849,0.835318779,37.290155,-76.735283
490110,LEWISGALE HOSPITAL MONTGOMERY,BLACKSBURG,VA,montgomery,22.5,17.268263507801446,0.691101505,37.187485,-80.411287
490111,WYTHE COUNTY COMMUNITY HOSPITAL,WYTHEVILLE,VA,wythe,14.3,19.53697829253261,0.574308716,36.954773,-81.096875
490112,CJW MEDICAL CENTER,RICHMOND,VA,chesterfield,7.2,12.64787114031959,1.725816335,37.51069,-77.594638
490113,SENTARA POTOMAC HOSPITAL,WOODBRIDGE,VA,prince william,25,9.030455437597027,0.661905119,38.637,-77.286435
490114,WELLMONT LONESOME PINE HOSPITAL,BIG STONE GAP,VA,wise,22.8,24.71496866834598,0.580067582,36.877183,-82.755664
490115,TWIN COUNTY REGIONAL HOSPITAL,GALAX,VA,carroll,19.9,18.753825974314267,0.614125089,36.673031,-80.92334
490116,LEWISGALE HOSPITAL PULASKI,PULASKI,VA,pulaski,16.5,17.88101927793258,0.680454634,37.068132,-80.756851
490117,CARILION TAZEWELL COMMUNITY HOSPITAL,TAZEWELL,VA,tazewell,17.6,20.36428212885878,0.433707893,37.123972,-81.489043
490118,HENRICO DOCTORS' HOSPITAL,RICHMOND,VA,henrico,10.8,12.256339065398128,1.626926386,37.604044,-77.540061
490119,SENTARA PRINCESS ANNE HOSPITAL,VIRGINIA BEACH,VA,virginia beach,8.9,14.29345026385075,0.801436686,36.775086,-76.098447
490120,CHESAPEAKE REGIONAL MEDICAL CENTER,CHESAPEAKE,VA,norfolk,20.3,14.542605326526546,0.612816412,36.746263,-76.245782
490122,INOVA MOUNT VERNON HOSPITAL,ALEXANDRIA,VA,fairfax,6.8,9.051254024718151,0.675199463,38.739747,-77.076975
490123,RAPPAHANNOCK GENERAL HOSPITAL,KILMARNOCK,VA,lancaster,15.7,13.612248901663117,0.495842676,37.701477,-76.386555
490126,LEWISGALE HOSPITAL ALLEGHANY,LOW MOOR,VA,alleghany,13.5,14.962407553634282,0.771841166,37.791338,-79.882495
490127,BUCHANAN GENERAL HOSPITAL,GRUNDY,VA,buchanan,24.3,24.009921651562074,0.593938793,37.28591,-82.065958
490130,RIVERSIDE WALTER REED HOSPITAL,GLOUCESTER,VA,gloucester,10.2,13.998735707355094,0.577978364,37.419168,-76.54336
